,SK_ID_BUREAU,MONTHS_BALANCE,STATUS
18607238,6805528,-5,C
18607239,6805528,-6,C
18607240,6805528,-7,C
18607241,6805528,-8,C
18607242,6805528,-9,C
18607243,6805528,-10,C
18607244,6805528,-11,C
18607245,6805528,-12,C
18607246,6805528,-13,C
18607247,6805528,-14,C
18607248,6805528,-15,C
18607249,6805528,-16,C
18607250,6805528,-17,C
18607251,6805528,-18,C
18607252,6805528,-19,C
18607253,6805528,-20,C
18607254,6805528,-21,C
18607255,6805528,-22,C
18607256,6805528,-23,C
18607257,6805528,-24,C
18607258,6805528,-25,C
18607259,6805528,-26,C
18607260,6805528,-27,C
18607261,6805528,-28,C
18607262,6805528,-29,C
18607263,6805528,-30,C
18607264,6805528,-31,C
18607265,6805528,-32,C
18607266,6805528,-33,C
18607267,6805528,-34,C
18607268,6805528,-35,C
18607269,6805528,-36,C
18607270,6805528,-37,0
18607271,6805528,-38,0
18607272,6805528,-39,0
18607273,6805529,0,X
18607274,6805529,-1,X
18607275,6805529,-2,X
18607276,6805529,-3,X
18607277,6805529,-4,X
18607278,6805529,-5,X
18607279,6805529,-6,X
18607280,6805529,-7,X
18607281,6805529,-8,X
18607282,6805529,-9,X
18607283,6805529,-10,X
18607284,6805529,-11,X
18607285,6805529,-12,X
18607286,6805529,-13,X
18607287,6805529,-14,X
18607288,6805529,-15,X
18607289,6805529,-16,X
18607290,6805529,-17,X
18607291,6805529,-18,X
18607292,6805529,-19,X
18607293,6805529,-20,X
18607294,6805529,-21,X
18607295,6805529,-22,X
18607296,6805529,-23,X
18607297,6805529,-24,0
18607298,6805529,-25,0
18607299,6805529,-26,0
18607300,6805529,-27,0
18607301,6805529,-28,0
18607302,6805529,-29,0
18607303,6805529,-30,X
18607304,6805530,0,C
18607305,6805530,-1,C
18607306,6805530,-2,C
18607307,6805530,-3,C
18607308,6805530,-4,C
18607309,6805530,-5,C
18607310,6805530,-6,C
18607311,6805530,-7,C
18607312,6805530,-8,C
18607313,6805530,-9,C
18607314,6805530,-10,C
18607315,6805530,-11,C
18607316,6805530,-12,C
18607317,6805530,-13,C
18607318,6805530,-14,C
18607319,6805530,-15,C
18607320,6805530,-16,C
18607321,6805530,-17,C
18607322,6805530,-18,C
18607323,6805530,-19,C
18607324,6805530,-20,C
18607325,6805530,-21,C
18607326,6805530,-22,C
18607327,6805530,-23,C
18607328,6805530,-24,C
18607329,6805530,-25,X
18607330,6805530,-26,X
18607331,6805530,-27,X
18607332,6805530,-28,X
18607333,6805530,-29,X
18607334,6805530,-30,X
18607335,6805531,0,C
18607336,6805531,-1,C
18607337,6805531,-2,C
18607338,6805531,-3,C
18607339,6805531,-4,C
18607340,6805531,-5,C
18607341,6805531,-6,C
18607342,6805531,-7,C
18607343,6805531,-8,C
18607344,6805531,-9,C
18607345,6805531,-10,C
18607346,6805531,-11,C
18607347,6805531,-12,C
18607348,6805531,-13,C
18607349,6805531,-14,C
18607350,6805531,-15,C
18607351,6805531,-16,C
18607352,6805531,-17,X
18607353,6805531,-18,X
18607354,6805531,-19,X
18607355,6805531,-20,X
18607356,6805531,-21,X
18607357,6805531,-22,X
18607358,6805531,-23,X
18607359,6805531,-24,X
18607360,6805531,-25,X
18607361,6805531,-26,X
18607362,6805531,-27,X
18607363,6805531,-28,X
18607364,6805531,-29,X
18607365,6805531,-30,X
18607366,6805531,-31,X
18607367,6805531,-32,X
18607368,6805531,-33,X
18607369,6805531,-34,0
18607370,6805531,-35,X
18607371,6805531,-36,X
18607372,6805532,0,C
18607373,6805532,-1,C
18607374,6805532,-2,C
18607375,6805532,-3,C
18607376,6805532,-4,C
18607377,6805532,-5,C
18607378,6805532,-6,C
18607379,6805532,-7,C
18607380,6805532,-8,C
18607381,6805532,-9,C
18607382,6805532,-10,C
18607383,6805532,-11,C
18607384,6805532,-12,C
18607385,6805532,-13,C
18607386,6805532,-14,C
18607387,6805532,-15,C
18607388,6805532,-16,C
18607389,6805532,-17,C
18607390,6805532,-18,C
18607391,6805532,-19,C
18607392,6805532,-20,0
18607393,6805532,-21,0
18607394,6805532,-22,0
18607395,6805532,-23,X
18607396,6805533,0,C
18607397,6805533,-1,C
18607398,6805533,-2,C
18607399,6805533,-3,C
18607400,6805533,-4,C
18607401,6805533,-5,C
18607402,6805533,-6,C
18607403,6805533,-7,C
18607404,6805533,-8,C
18607405,6805533,-9,C
18607406,6805533,-10,C
18607407,6805533,-11,C
18607408,6805533,-12,C
18607409,6805533,-13,C
18607410,6805533,-14,C
18607411,6805533,-15,C
18607412,6805533,-16,C
18607413,6805533,-17,0
18607414,6805533,-18,0
18607415,6805533,-19,X
18607416,6805534,0,C
18607417,6805534,-1,C
18607418,6805534,-2,C
18607419,6805534,-3,C
18607420,6805534,-4,C
18607421,6805534,-5,C
18607422,6805534,-6,C
18607423,6805534,-7,C
18607424,6805534,-8,C
18607425,6805534,-9,0
18607426,6805534,-10,0
18607427,6805534,-11,0
18607428,6805534,-12,0
18607429,6805534,-13,0
18607430,6805534,-14,X
18607431,6805534,-15,X
18607432,6805535,0,C
18607433,6805535,-1,C
18607434,6805535,-2,C
18607435,6805535,-3,0
18607436,6805535,-4,0
18607437,6805535,-5,0
18607438,6805535,-6,0
18607439,6805535,-7,0
18607440,6805535,-8,X
18607441,6805536,0,0
18607442,6805536,-1,0
18607443,6805536,-2,0
18607444,6805536,-3,X
18607445,6805537,0,C
18607446,6805537,-1,C
18607447,6805537,-2,C
18607448,6805537,-3,C
18607449,6805537,-4,C
18607450,6805537,-5,0
18607451,6805537,-6,0
18607452,6805537,-7,0
18607453,6805537,-8,0
18607454,6805537,-9,0
18607455,6805537,-10,0
18607456,6805538,0,0
18607457,6805538,-1,0
18607458,6805538,-2,0
18607459,6805538,-3,0
18607460,6805538,-4,0
18607461,6805538,-5,0
18607462,6805538,-6,0
18607463,6805538,-7,0
18607464,6805538,-8,0
18607465,6805538,-9,0
18607466,6805538,-10,0
18607467,6805538,-11,X
19225343,5653667,-57,C
19225344,5653667,-58,C
19225345,5653667,-59,0
19225346,5653667,-60,0
19225347,5653667,-61,1
19225348,5653667,-62,0
19225349,5653667,-63,0
19225350,5653667,-64,0
19225351,5653668,-67,C
19225352,5653668,-68,C
19225353,5653668,-69,0
19225354,5653668,-70,0
19225355,5653668,-71,1
19225356,5653668,-72,0
19225357,5653668,-73,0
19225358,5653668,-74,0
19225359,5653669,0,C
19225360,5653669,-1,C
19225361,5653669,-2,C
19225362,5653669,-3,C
19225363,5653669,-4,C
19225364,5653669,-5,C
19225365,5653669,-6,X
19225366,5653669,-7,X
19225367,5653669,-8,X
19225368,5653669,-9,X
19225369,5653669,-10,X
19225370,5653669,-11,X
19225371,5653669,-12,X
19225372,5653669,-13,X
19225373,5653669,-14,X
19225374,5653669,-15,X
19225375,5653670,0,1
19225376,5653670,-1,0
19225377,5653670,-2,0
19225378,5653670,-3,0
19443472,6158903,-19,C
19443473,6158903,-20,C
19443474,6158903,-21,1
19443475,6158903,-22,1
19443476,6158903,-23,0
19443477,6158903,-24,1
19443478,6158903,-25,1
19443479,6158903,-26,X
19443480,6158903,-27,1
19443481,6158903,-28,1
19443482,6158903,-29,0
19443483,6158903,-30,0
19443484,6158903,-31,0
19443485,6158903,-32,0
19443486,6158903,-33,X
19443487,6158903,-34,X
19555364,6625592,-78,C
19555365,6625592,-79,C
19555366,6625592,-80,C
19555367,6625592,-81,C
19555368,6625592,-82,C
19555369,6625592,-83,C
19555370,6625592,-84,C
19555371,6625592,-85,C
19555372,6625592,-86,C
19555373,6625592,-87,C
19555374,6625592,-88,C
19555375,6625592,-89,C
19555376,6625592,-90,C
19555377,6625592,-91,0
19555378,6625592,-92,0
19555379,6625593,-30,0
19555380,6625593,-31,0
19555381,6625593,-32,0
19555382,6625593,-33,0
19555383,6625593,-34,0
19555384,6625593,-35,0
19555385,6625593,-36,0
19555386,6625593,-37,1
19555387,6625593,-38,0
19555388,6625593,-39,0
19555389,6625593,-40,0
19555390,6625593,-41,0
19555391,6625593,-42,0
19555392,6625593,-43,0
19555393,6625593,-44,0
19555394,6625593,-45,0
19555395,6625593,-46,0
19555396,6625593,-47,0
19555397,6625593,-48,1
19555398,6625593,-49,1
19555399,6625593,-50,0
19555400,6625593,-51,0
19555401,6625593,-52,0
19555402,6625593,-53,0
19555403,6625594,0,X
19555404,6625594,-1,X
19555405,6625594,-2,X
19555406,6625594,-3,X
19555407,6625594,-4,X
19555408,6625594,-5,X
19555409,6625594,-6,X
19555410,6625594,-7,X
19555411,6625594,-8,X
19555412,6625594,-9,X
19555413,6625594,-10,X
19555414,6625594,-11,X
19555415,6625594,-12,X
19555416,6625594,-13,X
19555417,6625594,-14,X
19555418,6625595,-35,X
19555419,6625595,-36,X
19555420,6625595,-37,X
19555421,6625595,-38,X
19555422,6625595,-39,X
19555423,6625595,-40,X
19555424,6625595,-41,X
19555425,6625595,-42,X
19555426,6625595,-43,X
19555427,6625595,-44,X
19555428,6625595,-45,X
19555429,6625595,-46,X
19555430,6625595,-47,X
19555431,6625595,-48,X
19555432,6625595,-49,X
19555433,6625595,-50,X
19555434,6625595,-51,X
19555435,6625595,-52,X
19555436,6625595,-53,X
19555437,6625595,-54,X
19555438,6625595,-55,X
19555439,6625595,-56,X
19555440,6625595,-57,X
19555441,6625595,-58,X
19555442,6625595,-59,X
19555443,6625595,-60,X
19555444,6625595,-61,X
19555445,6625595,-62,X
19555446,6625595,-63,X
19555447,6625595,-64,X
19555448,6625595,-65,X
19555449,6625595,-66,X
19555450,6625595,-67,X
19555451,6625595,-68,X
19555452,6625595,-69,X
19555453,6625595,-70,X
19555454,6625595,-71,X
19555455,6625595,-72,X
19555456,6625595,-73,X
19555457,6625595,-74,X
19555458,6625595,-75,X
19555459,6625595,-76,X
19555460,6625595,-77,X
19555461,6625595,-78,X
19555462,6625595,-79,X
19555463,6625595,-80,X
19555464,6625595,-81,X
19555465,6625595,-82,X
19555466,6625595,-83,X
19555467,6625595,-84,X
19555468,6625595,-85,X
19555469,6625595,-86,X
19555470,6625595,-87,X
19555471,6625595,-88,X
19673030,6744278,-7,C
19673031,6744278,-8,C
19673032,6744278,-9,C
19673033,6744278,-10,C
19673034,6744278,-11,C
19673035,6744278,-12,0
19673036,6744278,-13,X
19673037,6744278,-14,0
19700026,6190674,0,C
19700027,6190674,-1,C
19700028,6190674,-2,C
19700029,6190674,-3,C
19700030,6190674,-4,C
19700031,6190674,-5,C
19700032,6190674,-6,C
19700033,6190674,-7,C
19700034,6190674,-8,C
19700035,6190674,-9,C
19700036,6190674,-10,C
19700037,6190674,-11,C
19700038,6190674,-12,C
19700039,6190674,-13,C
19700040,6190674,-14,C
19700041,6190674,-15,C
19700042,6190674,-16,C
19700043,6190674,-17,C
19700044,6190674,-18,C
19700045,6190674,-19,C
19700046,6190674,-20,C
19700047,6190674,-21,C
19700048,6190674,-22,C
19700049,6190674,-23,C
19700050,6190674,-24,C
19700051,6190674,-25,C
19700052,6190674,-26,C
19700053,6190674,-27,C
19700054,6190674,-28,C
19700055,6190674,-29,C
19700056,6190674,-30,C
19700057,6190674,-31,C
19700058,6190674,-32,C
19700059,6190674,-33,C
19700060,6190674,-34,C
19700061,6190674,-35,C
19700062,6190674,-36,C
19700063,6190674,-37,C
19700064,6190674,-38,C
19700065,6190674,-39,C
19700066,6190674,-40,C
19700067,6190674,-41,C
19700068,6190674,-42,C
19700069,6190674,-43,C
19700070,6190674,-44,C
19700071,6190674,-45,C
19700072,6190674,-46,C
19700073,6190674,-47,C
19700074,6190674,-48,C
19700075,6190674,-49,C
19700076,6190674,-50,C
19700077,6190674,-51,C
19700078,6190674,-52,C
19700079,6190674,-53,C
19700080,6190674,-54,C
19700081,6190674,-55,C
19700082,6190674,-56,C
19700083,6190674,-57,C
19700084,6190674,-58,C
19700085,6190674,-59,0
19700086,6190674,-60,0
19700087,6190674,-61,0
19700088,6190674,-62,0
19700089,6190674,-63,0
19700090,6190674,-64,0
19700091,6190674,-65,1
19700092,6190674,-66,1
19700093,6190674,-67,1
19700094,6190674,-68,0
19997865,6190672,0,C
19997866,6190672,-1,C
19997867,6190672,-2,C
19997868,6190672,-3,C
19997869,6190672,-4,C
19997870,6190672,-5,C
19997871,6190672,-6,C
19997872,6190672,-7,C
19997873,6190672,-8,C
19997874,6190672,-9,C
19997875,6190672,-10,C
19997876,6190672,-11,C
19997877,6190672,-12,C
19997878,6190672,-13,C
19997879,6190672,-14,C
19997880,6190672,-15,C
19997881,6190672,-16,C
19997882,6190672,-17,C
19997883,6190672,-18,C
19997884,6190672,-19,C
19997885,6190672,-20,C
19997886,6190672,-21,C
19997887,6190672,-22,C
19997888,6190672,-23,C
19997889,6190672,-24,C
19997890,6190672,-25,C
19997891,6190672,-26,C
19997892,6190672,-27,C
19997893,6190672,-28,C
19997894,6190672,-29,C
19997895,6190672,-30,C
19997896,6190672,-31,C
19997897,6190672,-32,C
19997898,6190672,-33,C
19997899,6190672,-34,0
19997900,6190672,-35,0
19997901,6190672,-36,0
19997902,6190672,-37,0
19997903,6190672,-38,0
19997904,6190672,-39,0
19997905,6190672,-40,0
19997906,6190672,-41,0
19997907,6190672,-42,0
19997908,6190673,0,C
19997909,6190673,-1,C
19997910,6190673,-2,C
19997911,6190673,-3,C
19997912,6190673,-4,C
19997913,6190673,-5,C
19997914,6190673,-6,C
19997915,6190673,-7,C
19997916,6190673,-8,C
19997917,6190673,-9,C
19997918,6190673,-10,0
19997919,6190673,-11,0
19997920,6190673,-12,0
19997921,6190673,-13,0
19997922,6190673,-14,0
19997923,6190673,-15,0
19997924,6190673,-16,0
19997925,6190673,-17,0
19997926,6190673,-18,0
19997927,6190673,-19,0
19997928,6190673,-20,0
19997929,6190673,-21,0
19997930,6190673,-22,0
19997931,6190673,-23,0
19997932,6190673,-24,0
19997933,6190673,-25,0
19997934,6190673,-26,0
19997935,6190673,-27,0
19997936,6190673,-28,0
19997937,6190673,-29,0
19997938,6190673,-30,0
19997939,6190673,-31,0
19997940,6190673,-32,0
19997941,6190673,-33,0
20695905,5295749,0,0
20695906,5295749,-1,0
20695907,5295749,-2,0
22546117,6735200,0,C
22546118,6735200,-1,C
22546119,6735200,-2,C
22546120,6735200,-3,C
22546121,6735200,-4,C
22546122,6735200,-5,0
22546123,6735200,-6,0
22546124,6735200,-7,0
22546125,6735200,-8,0
22546126,6735200,-9,0
22546127,6735200,-10,0
22546128,6735200,-11,0
22546129,6735200,-12,X
22546130,6735201,0,0
22546131,6735201,-1,0
22546132,6735201,-2,0
22546133,6735201,-3,0
22546134,6735201,-4,0
22546135,6735202,0,X
22546136,6735202,-1,0
22546137,6735202,-2,0
22638277,6113835,-19,C
22638278,6113835,-20,C
22638279,6113835,-21,1
22638280,6113835,-22,1
22638281,6113835,-23,0
22638282,6113835,-24,1
22638283,6113835,-25,1
22638284,6113835,-26,X
22638285,6113835,-27,1
22638286,6113835,-28,1
22638287,6113835,-29,0
22638288,6113835,-30,0
22638289,6113835,-31,0
22638290,6113835,-32,0
22638291,6113835,-33,X
22638292,6113835,-34,X
22843714,6625591,-3,X
22843715,6625591,-4,X
22843716,6625591,-5,X
22843717,6625591,-6,X
22843718,6625591,-7,X
22843719,6625591,-8,X
22843720,6625591,-9,X
22843721,6625591,-10,X
22843722,6625591,-11,X
22843723,6625591,-12,X
22843724,6625591,-13,X
22843725,6625591,-14,X
22843726,6625591,-15,X
22843727,6625591,-16,X
22843728,6625591,-17,X
22843729,6625591,-18,X
22843730,6625591,-19,X
22843731,6625591,-20,X
22843732,6625591,-21,X
22843733,6625591,-22,X
22843734,6625591,-23,X
22843735,6625591,-24,X
22843736,6625591,-25,X
22843737,6625591,-26,X
22843738,6625591,-27,X
22843739,6625591,-28,X
22843740,6625591,-29,X
22843741,6625591,-30,X
22843742,6625591,-31,X
22843743,6625591,-32,X
22843744,6625591,-33,X
22843745,6625591,-34,X
22843746,6625591,-35,X
22843747,6625591,-36,X
22843748,6625591,-37,X
22843749,6625591,-38,X
22843750,6625591,-39,X
22843751,6625591,-40,X
22843752,6625591,-41,X
22843753,6625591,-42,X
22843754,6625591,-43,X
22843755,6625591,-44,X
22843756,6625591,-45,X
22843757,6625591,-46,X
22843758,6625591,-47,X
22843759,6625591,-48,X
22843760,6625591,-49,X
22843761,6625591,-50,X
22843762,6625591,-51,X
22843763,6625591,-52,X
22843764,6625591,-53,X
22843765,6625591,-54,X
22843766,6625591,-55,X
22843767,6625591,-56,X
24762409,5576630,-2,C
24762410,5576630,-3,C
24762411,5576630,-4,C
24762412,5576630,-5,C
24762413,5576630,-6,C
24762414,5576630,-7,C
24762415,5576630,-8,C
24762416,5576630,-9,C
24762417,5576630,-10,C
24762418,5576630,-11,C
24762419,5576630,-12,C
24762420,5576630,-13,C
24762421,5576630,-14,C
24762422,5576630,-15,C
24762423,5576630,-16,C
24762424,5576630,-17,C
24762425,5576630,-18,C
24762426,5576630,-19,C
24762427,5576630,-20,C
24762428,5576630,-21,C
24762429,5576630,-22,C
24762430,5576630,-23,C
24762431,5576630,-24,C
24762432,5576630,-25,C
24762433,5576630,-26,C
24762434,5576630,-27,C
24762435,5576630,-28,0
24762436,5576630,-29,0
24762437,5576630,-30,0
24762438,5576630,-31,0
24762439,5576630,-32,0
24762440,5576630,-33,0
24762441,5576630,-34,0
24762442,5576630,-35,0
24762443,5576630,-36,0
24762444,5576630,-37,0
24762473,5576632,-55,C
24762474,5576632,-56,C
24762475,5576632,-57,C
24762476,5576632,-58,C
24762477,5576632,-59,C
24762478,5576632,-60,C
24762479,5576632,-61,C
24762480,5576632,-62,C
24762481,5576632,-63,C
24762482,5576632,-64,C
24762483,5576632,-65,C
24762484,5576632,-66,C
24762485,5576632,-67,C
24762486,5576632,-68,C
24762487,5576632,-69,C
24762488,5576632,-70,C
24762489,5576632,-71,C
24762490,5576632,-72,C
24762491,5576632,-73,C
24762492,5576632,-74,C
24762493,5576632,-75,C
24762494,5576632,-76,C
24762495,5576632,-77,C
24762496,5576632,-78,C
24762497,5576632,-79,C
24762498,5576632,-80,C
24762499,5576632,-81,0
24762500,5576632,-82,0
24762501,5576632,-83,0
24762502,5576632,-84,0
24762503,5576632,-85,0
24762504,5576632,-86,0
24762505,5576632,-87,0
24762506,5576632,-88,0
24762507,5576632,-89,0
24762508,5576632,-90,0
24818146,5004962,0,C
24818147,5004962,-1,C
24818148,5004962,-2,C
24818149,5004962,-3,C
24818150,5004962,-4,C
24818151,5004962,-5,C
24818152,5004962,-6,C
24818153,5004962,-7,C
24818154,5004962,-8,C
24818155,5004962,-9,C
24818156,5004962,-10,C
24818157,5004962,-11,C
24818158,5004962,-12,C
24818159,5004962,-13,C
24818160,5004962,-14,C
24818161,5004962,-15,C
24818162,5004962,-16,C
24818163,5004962,-17,C
24818164,5004962,-18,C
24818165,5004962,-19,C
24818166,5004962,-20,C
24818167,5004962,-21,C
24818168,5004962,-22,C
24818169,5004962,-23,C
24818170,5004962,-24,C
24818171,5004962,-25,C
24818172,5004962,-26,C
24818173,5004962,-27,C
24818174,5004962,-28,C
24818175,5004962,-29,C
24818176,5004962,-30,C
24818177,5004962,-31,C
24818178,5004962,-32,C
24818179,5004962,-33,C
24818180,5004962,-34,C
24818181,5004962,-35,C
24818182,5004962,-36,C
24818183,5004962,-37,C
24818184,5004962,-38,C
24818185,5004962,-39,C
24818186,5004962,-40,C
24818187,5004962,-41,C
24818188,5004962,-42,C
24818189,5004962,-43,C
24818190,5004962,-44,C
24818191,5004962,-45,C
24818192,5004962,-46,C
24818193,5004962,-47,C
24818194,5004962,-48,C
24818195,5004962,-49,C
24818196,5004962,-50,C
24818197,5004962,-51,C
24818198,5004962,-52,C
24818199,5004962,-53,C
24818200,5004962,-54,C
24818201,5004962,-55,C
24818202,5004962,-56,C
24818203,5004962,-57,C
24818204,5004962,-58,C
24818205,5004962,-59,C
24818206,5004962,-60,C
24818207,5004962,-61,C
24818208,5004962,-62,C
24818209,5004962,-63,C
24818210,5004962,-64,C
24818211,5004962,-65,C
24818212,5004962,-66,C
24818213,5004962,-67,C
24818214,5004962,-68,C
24818215,5004962,-69,C
24818216,5004962,-70,C
24818217,5004962,-71,C
24818218,5004962,-72,C
24818219,5004962,-73,C
24818220,5004962,-74,C
24818221,5004962,-75,C
24818222,5004962,-76,C
24818223,5004962,-77,0
24818224,5004962,-78,0
24818225,5004962,-79,0
24898995,6102747,-37,0
24898996,6102747,-38,X
24898997,6102748,-85,0
24898998,6102748,-86,X
26028459,5574778,0,X
26028460,5574778,-1,X
26028461,5574778,-2,X
26028462,5574778,-3,X
26028463,5574778,-4,X
26028464,5574778,-5,X
26028465,5574778,-6,X
26028466,5574778,-7,X
26028467,5574778,-8,X
26028468,5574778,-9,X
26028469,5574778,-10,X
26028470,5574778,-11,X
26028471,5574778,-12,X
26028472,5574778,-13,X
26028473,5574778,-14,X
26028474,5574778,-15,X
26028475,5574778,-16,X
26028476,5574778,-17,X
26028477,5574778,-18,X
26028478,5574778,-19,X
26028479,5574778,-20,X
26028480,5574778,-21,X
26028481,5574778,-22,X
26028482,5574778,-23,X
26028483,5574778,-24,X
26028484,5574778,-25,X
26028485,5574778,-26,X
26028486,5574778,-27,X
26028487,5574778,-28,X
26028488,5574778,-29,X
26028489,5574778,-30,X
26028490,5574778,-31,X
26028491,5574778,-32,X
26028492,5574778,-33,X
26028493,5574778,-34,X
26028494,5574778,-35,X
26028495,5574778,-36,X
26028496,5574778,-37,X
26028497,5574778,-38,X
26028498,5574778,-39,X
26028499,5574778,-40,X
26028500,5574778,-41,X
26028501,5574778,-42,X
26028502,5574778,-43,X
26028503,5574778,-44,X
26028504,5574778,-45,X
26028505,5574778,-46,X
26028506,5574778,-47,X
26028507,5574778,-48,X
26028508,5574778,-49,X
26028509,5574778,-50,X
26028510,5574778,-51,X
26028511,5574778,-52,X
26028512,5574778,-53,X
26028513,5574779,0,X
26028514,5574779,-1,X
26028515,5574779,-2,X
26028516,5574779,-3,X
26028517,5574779,-4,X
26028518,5574779,-5,X
26028519,5574779,-6,X
26028520,5574779,-7,X
26028521,5574779,-8,X
26028522,5574779,-9,X
26028523,5574779,-10,X
26028524,5574779,-11,X
26028525,5574779,-12,X
26028526,5574779,-13,X
26028527,5574779,-14,X
26028528,5574779,-15,X
26028529,5574779,-16,X
26028530,5574779,-17,X
26028531,5574779,-18,X
26028532,5574779,-19,X
26028533,5574779,-20,X
26028534,5574779,-21,X
26028535,5574779,-22,X
26028536,5574779,-23,X
26028537,5574779,-24,X
26028538,5574779,-25,X
26028539,5574779,-26,X
26028540,5574779,-27,X
26028541,5574779,-28,X
26028542,5574779,-29,X
26028543,5574779,-30,X
26028544,5574779,-31,X
26028545,5574779,-32,X
26028546,5574779,-33,X
26028547,5574779,-34,X
26028548,5574779,-35,X
26028549,5574779,-36,X
26028550,5574779,-37,X
26028551,5574779,-38,X
26028552,5574779,-39,X
26028553,5574779,-40,X
26028554,5574779,-41,X
26028555,5574779,-42,X
26028556,5574779,-43,X
26028557,5574779,-44,X
26028558,5574779,-45,X
26028559,5574782,0,X
26028560,5574782,-1,X
26028561,5574782,-2,X
26028562,5574782,-3,0
26028563,5574782,-4,X
26028564,5574782,-5,X
26028565,5574782,-6,X
26028566,5574782,-7,X
26028567,5574783,0,0
26028568,5574783,-1,0
26028569,5574783,-2,0
26028570,5574783,-3,0
26028571,5574783,-4,0
26028572,5574783,-5,0
26028573,5574783,-6,0
26028574,5574783,-7,X
26028575,5574784,0,C
26028576,5574784,-1,C
26028577,5574784,-2,0
26028578,5574784,-3,0
26028579,5574784,-4,0
26028580,5574784,-5,0
26028581,5574784,-6,0
26028582,5574784,-7,0
26028583,5574784,-8,X
26028584,5574785,0,0
26028585,5574785,-1,0
26028586,5574785,-2,0
26028587,5574785,-3,X
26028588,5574785,-4,X
26028589,5574785,-5,X
26028590,5574785,-6,X
26028591,5574785,-7,X
26028592,5574785,-8,X
26028593,5574785,-9,0
26028594,5574785,-10,0
26028595,5574785,-11,0
26028596,5574785,-12,0
26028597,5574785,-13,0
26028598,5574785,-14,0
26028599,5574785,-15,0
26028600,5574785,-16,0
26028601,5574785,-17,0
26028602,5574785,-18,0
26028603,5574785,-19,X
26028604,5574785,-20,0
26028605,5574785,-21,0
26028606,5574785,-22,0
26028607,5574785,-23,1
26028608,5574785,-24,0
26028609,5574785,-25,0
26028610,5574785,-26,0
26028611,5574785,-27,0
26028612,5574785,-28,0
26028613,5574785,-29,X
26028614,5574786,0,0
26028615,5574786,-1,0
26028616,5574786,-2,0
26028617,5574786,-3,0
26028618,5574786,-4,0
26028619,5574786,-5,0
26028620,5574786,-6,0
26028621,5574786,-7,0
26028622,5574786,-8,0
26028623,5574786,-9,0
26028624,5574786,-10,0
26028625,5574786,-11,0
26028626,5574786,-12,0
26028627,5574786,-13,0
26028628,5574786,-14,0
26028629,5574786,-15,0
26028630,5574786,-16,0
26028631,5574786,-17,0
26028632,5574786,-18,0
26028633,5574786,-19,0
26028634,5574786,-20,0
26028635,5574786,-21,0
26028636,5574786,-22,0
26028637,5574786,-23,0
26028638,5574786,-24,X
26028639,5574786,-25,0
26028640,5574786,-26,0
26028641,5574786,-27,0
26028642,5574786,-28,0
26028643,5574786,-29,0
26028644,5574786,-30,1
26028645,5574786,-31,0
26028646,5574786,-32,0
26028647,5574786,-33,X
26028648,5574787,0,0
26028649,5574787,-1,0
26028650,5574787,-2,0
26028651,5574787,-3,0
26028652,5574787,-4,0
26028653,5574787,-5,0
26028654,5574787,-6,0
26028655,5574787,-7,0
26028656,5574787,-8,0
26028657,5574787,-9,0
26028658,5574787,-10,0
26028659,5574787,-11,0
26028660,5574787,-12,0
26028661,5574787,-13,0
26028662,5574787,-14,0
26028663,5574787,-15,0
26028664,5574787,-16,0
26028665,5574787,-17,0
26028666,5574787,-18,0
26028667,5574787,-19,0
26028668,5574787,-20,0
26028669,5574787,-21,0
26028670,5574788,0,C
26028671,5574788,-1,C
26028672,5574788,-2,C
26028673,5574788,-3,C
26028674,5574788,-4,C
26028675,5574788,-5,C
26028676,5574788,-6,C
26028677,5574788,-7,C
26028678,5574788,-8,C
26028679,5574788,-9,C
26028680,5574788,-10,C
26028681,5574788,-11,C
26028682,5574788,-12,C
26028683,5574788,-13,C
26028684,5574788,-14,C
26028685,5574788,-15,C
26028686,5574788,-16,C
26028687,5574788,-17,C
26028688,5574788,-18,C
26028689,5574788,-19,C
26028690,5574788,-20,C
26028691,5574788,-21,C
26028692,5574788,-22,C
26028693,5574788,-23,C
26028694,5574788,-24,C
26028695,5574788,-25,C
26028696,5574788,-26,C
26028697,5574788,-27,C
26028698,5574788,-28,C
26028699,5574788,-29,C
26028700,5574788,-30,0
26028701,5574788,-31,0
26028702,5574788,-32,0
26028703,5574788,-33,0
26028704,5574788,-34,0
26028705,5574788,-35,0
26028706,5574788,-36,0
26028707,5574788,-37,0
26028708,5574788,-38,0
26028709,5574788,-39,0
26028710,5574788,-40,0
26028711,5574788,-41,0
26028712,5574788,-42,0
26028713,5574788,-43,0
26028714,5574788,-44,0
26028715,5574788,-45,0
26028716,5574789,0,C
26028717,5574789,-1,C
26028718,5574789,-2,C
26028719,5574789,-3,C
26028720,5574789,-4,C
26028721,5574789,-5,C
26028722,5574789,-6,C
26028723,5574789,-7,C
26028724,5574789,-8,C
26028725,5574789,-9,C
26028726,5574789,-10,C
26028727,5574789,-11,C
26028728,5574789,-12,C
26028729,5574789,-13,C
26028730,5574789,-14,C
26028731,5574789,-15,C
26028732,5574789,-16,C
26028733,5574789,-17,C
26028734,5574789,-18,C
26028735,5574789,-19,C
26028736,5574789,-20,C
26028737,5574789,-21,C
26028738,5574789,-22,C
26028739,5574789,-23,C
26028740,5574789,-24,C
26028741,5574789,-25,C
