,SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
423193,1473736,100074,1.0,7,-1456.0,-1468.0,8499.645,8499.645
425441,1856124,100086,0.0,71,-514.0,-514.0,414.54,414.54
427603,2038692,100013,0.0,77,-1109.0,-1109.0,274.32,274.32
427819,1562063,100017,1.0,4,-491.0,-504.0,11783.52,11783.52
430248,1677977,100078,1.0,28,-442.0,-442.0,19548.81,19548.81
433535,2421381,100009,1.0,4,-705.0,-713.0,7435.845,7435.845
433543,1594297,100013,1.0,6,-676.0,-677.0,23153.985,23153.985
434240,1709863,100036,1.0,9,-125.0,-134.0,6551.415,6551.415
435969,1570873,100100,2.0,7,-766.0,-788.0,51934.86,51934.86
436350,1914954,100028,0.0,6,-1213.0,-1212.0,11250.0,11250.0
439212,1557583,100043,0.0,8,-861.0,-861.0,2572.11,2572.11
440575,1557583,100043,0.0,17,-705.0,-706.0,20989.665,20989.665
441755,2833536,100067,0.0,106,-210.0,-210.0,2250.0,2250.0
442098,1305890,100093,1.0,4,-1780.0,-1784.0,10663.875,10663.875
442432,1038818,100002,2.0,19,-25.0,-49.0,53093.745,53093.745
442603,2378725,100078,1.0,2,-856.0,-855.0,24345.855,24345.855
442761,1330002,100069,2.0,3,-141.0,-144.0,26541.09,26541.09
444331,1060558,100048,0.0,23,-574.0,-574.0,8172.27,8172.27
444491,2134202,100055,1.0,4,-663.0,-676.0,11150.595,11150.595
445051,2037234,100033,11.0,110,-557.0,-553.0,160.515,160.515
446105,1596605,100075,0.0,18,-86.0,-94.0,7389.675,7389.675
446540,1843384,100011,0.0,38,-1195.0,-1195.0,563.355,563.355
446588,1810518,100003,1.0,3,-656.0,-661.0,98356.995,98356.995
446915,1716930,100042,1.0,2,-1645.0,-1648.0,20150.55,20150.55
449751,1914954,100028,0.0,3,-1273.0,-1273.0,96.525,96.525
449752,1914954,100028,0.0,68,-228.0,-228.0,1.17,1.17
450811,1821761,100067,1.0,7,-2205.0,-2213.0,4252.905,4252.905
451316,1288446,100045,1.0,1,-2748.0,-2748.0,6319.35,6319.35
451491,1060558,100048,0.0,1,-878.0,-893.0,10682.28,10682.28
451924,1595956,100100,0.0,40,-2009.0,-2009.0,9000.0,9000.0
452016,2137382,100042,0.0,32,-2043.0,-2043.0,9000.0,9000.0
454300,1298935,100073,1.0,3,-2607.0,-2635.0,35996.4,35996.4
454705,2056192,100028,1.0,4,-676.0,-677.0,6996.735,6996.735
455395,2492683,100043,1.0,10,-919.0,-939.0,10363.275,10363.275
457699,2378725,100078,1.0,3,-826.0,-826.0,24345.855,24345.855
458591,1361907,100073,1.0,25,-37.0,-36.0,19196.73,19196.73
461957,1030188,100069,1.0,3,-941.0,-963.0,30174.435,30174.435
462163,2038692,100013,0.0,24,-2357.0,-2366.0,7875.0,7875.0
462674,1390161,100090,1.0,7,-377.0,-382.0,24172.65,24172.65
466233,1856124,100086,0.0,87,-27.0,-27.0,414.54,414.54
467169,1006389,100070,2.0,3,-189.0,-217.0,108039.195,108039.195
468489,1210487,100082,1.0,3,-2781.0,-2827.0,8154.675,8154.675
468940,1670175,100035,1.0,5,-1277.0,-1278.0,22857.75,22857.75
469627,2604725,100042,1.0,16,-764.0,-763.0,38934.18,38934.18
470118,1692033,100007,1.0,2,-314.0,-317.0,16037.64,16037.64
470199,2794143,100011,1.0,9,-919.0,-919.0,31295.25,31295.25
471179,1620327,100019,2.0,6,-744.0,-750.0,33850.665,44369.28
471180,1620327,100019,1.0,6,-744.0,-750.0,10518.615,44369.28
471729,2063227,100044,1.0,6,-1342.0,-1343.0,29545.2,29545.2
472161,2137382,100042,0.0,16,-2282.0,-2282.0,9000.0,9000.0
472183,1028761,100080,1.0,2,-1294.0,-1300.0,6084.495,6084.495
472650,1955764,100064,4.0,19,-37.0,-39.0,12665.475,12665.475
472708,1595956,100100,0.0,110,-363.0,-363.0,483.345,483.345
475095,1209367,100049,0.0,14,-38.0,-38.0,12.105,12.105
475385,2243829,100012,2.0,9,-1401.0,-1407.0,10660.095,10660.095
475838,1843384,100011,0.0,72,-160.0,-160.0,563.355,563.355
476922,1914954,100028,0.0,33,-757.0,-768.0,6465.555,6465.555
477244,2495675,100005,1.0,4,-616.0,-646.0,4813.2,4813.2
479078,1137041,100044,1.0,5,-2450.0,-2465.0,12088.8,12088.8
480355,1950847,100061,1.0,12,-1212.0,-1221.0,5978.655,5978.655
480768,1677978,100078,1.0,17,-2302.0,-2299.0,9441.54,9441.54
480811,2396755,100003,1.0,4,-2220.0,-2226.0,6737.31,6737.31
482101,1514530,100087,1.0,8,-746.0,-750.0,10841.85,10841.85
482475,2824473,100016,1.0,24,-605.0,-609.0,7055.19,7055.19
484122,2038692,100013,0.0,108,-165.0,-165.0,274.32,274.32
484373,1595956,100100,0.0,32,-2190.0,-2201.0,4500.0,4500.0
486541,2314167,100045,1.0,9,-1598.0,-1610.0,8334.405,8334.405
486654,2203713,100080,2.0,29,-136.0,-139.0,19538.19,19538.19
487735,2137382,100042,0.0,6,-2434.0,-2434.0,3127.5,3127.5
488879,1548007,100061,1.0,10,-921.0,-934.0,26472.24,26472.24
491809,2833536,100067,0.0,73,-739.0,-750.0,2250.0,2250.0
494910,1231722,100083,1.0,8,-558.0,-571.0,11915.1,11915.1
499068,2243464,100050,1.0,14,-69.0,-79.0,6919.605,6919.605
503479,2628319,100082,0.0,27,-2175.0,-2192.0,6750.0,6750.0
504426,1038818,100002,1.0,12,-235.0,-250.0,9251.775,9251.775
505597,2396758,100100,1.0,2,-649.0,-689.0,35157.825,35157.825
506684,2038692,100013,0.0,48,-1902.0,-1932.0,67.5,67.5
508500,1856124,100086,0.0,56,-939.0,-939.0,482.04,482.04
509808,1874778,100056,1.0,23,-1476.0,-1500.0,21678.705,45.675
510319,1361907,100073,1.0,10,-487.0,-486.0,19196.73,19196.73
510381,1677977,100078,1.0,16,-802.0,-803.0,19548.81,19548.81
510994,1191663,100060,4.0,4,-346.0,-365.0,6818.4,6818.4
513742,1876755,100067,1.0,3,-633.0,-687.0,4780.35,4780.35
514176,1026256,100054,1.0,7,-75.0,-82.0,10349.91,10349.91
515252,1716930,100042,1.0,9,-1435.0,-1437.0,20150.55,20150.55
515491,1168900,100051,1.0,8,-315.0,-315.0,6887.16,6887.16
517024,2052027,100045,2.0,19,-447.0,-446.0,50444.73,50444.73
517606,2570592,100073,1.0,15,-456.0,-449.0,55973.295,30158.955
518723,2327930,100038,1.0,7,-607.0,-620.0,11100.6,11100.6
519957,2119973,100007,1.0,6,-2176.0,-2172.0,1834.29,1834.29
520877,2604725,100042,1.0,11,-914.0,-945.0,38934.18,38934.18
523001,2754687,100067,1.0,3,-931.0,-932.0,9222.3,9222.3
524320,1557583,100043,0.0,4,-920.0,-920.0,1473.525,1473.525
525330,2833536,100067,0.0,69,-889.0,-889.0,168.345,168.345
525348,1595956,100100,0.0,37,-2040.0,-2065.0,4500.0,4500.0
525412,2339761,100063,1.0,21,-123.0,-122.0,24650.1,24650.1
525533,1874778,100056,1.0,17,-1656.0,-1683.0,21678.705,45.675
526601,1595956,100100,0.0,98,-728.0,-728.0,483.345,483.345
527732,2833536,100067,0.0,85,-556.0,-568.0,2250.0,2250.0
528173,1786922,100041,1.0,4,-2580.0,-2575.0,3268.485,3268.485
528592,1595956,100100,0.0,95,-820.0,-820.0,483.345,483.345
528755,2216247,100094,1.0,2,-143.0,-203.0,4966.47,4966.47
529435,2299329,100006,1.0,3,-485.0,-562.0,2482.92,2482.92
532453,2628319,100082,0.0,71,-956.0,-956.0,69.39,69.39
532745,2833536,100067,0.0,76,-722.0,-722.0,6525.0,6525.0
533135,2833536,100067,0.0,4,-2504.0,-2507.0,2250.0,2250.0
533675,1361907,100073,1.0,17,-277.0,-279.0,19196.73,19196.73
536181,2137382,100042,0.0,89,-959.0,-959.0,32.85,32.85
537698,2628319,100082,0.0,80,-682.0,-682.0,69.39,69.39
538230,1131053,100023,1.0,1,-2393.0,-2393.0,8519.13,8519.13
538770,2038692,100013,0.0,78,-1079.0,-1079.0,274.32,274.32
540905,1620327,100019,1.0,5,-774.0,-840.0,10518.615,10518.615
542561,1157409,100097,1.0,9,-2162.0,-2193.0,6744.825,6744.825
543607,2628319,100082,0.0,55,-1444.0,-1444.0,69.39,69.39
543729,1642618,100071,1.0,5,-903.0,-914.0,60289.425,60289.425
545192,1874778,100056,1.0,4,-2046.0,-2043.0,21678.705,21633.03
548120,1918780,100083,1.0,1,-2017.0,-2042.0,6046.56,6046.56
549205,2055750,100070,1.0,1,-1337.0,-1367.0,13879.26,13879.26
549922,1856124,100086,0.0,1,-2432.0,-2435.0,5625.0,5625.0
550144,2052027,100045,2.0,12,-657.0,-659.0,50444.73,50444.73
550735,1209367,100049,0.0,8,-95.0,-107.0,4531.725,4531.725
550851,2628319,100082,0.0,85,-531.0,-531.0,69.39,69.39
551541,1941379,100066,1.0,5,-159.0,-163.0,9400.05,9400.05
552044,2165375,100087,1.0,3,-612.0,-624.0,18734.805,18734.805
552927,1025031,100078,1.0,5,-1444.0,-1447.0,11508.3,11508.3
553719,2604725,100042,1.0,6,-1064.0,-1064.0,38934.18,38934.18
553982,1562063,100017,1.0,1,-581.0,-594.0,11783.52,11783.52
554221,1748547,100062,1.0,8,-55.0,-61.0,29745.0,29745.0
554655,1814975,100054,1.0,10,-546.0,-551.0,8589.6,8589.6
556129,1683048,100080,1.0,8,-1472.0,-1472.0,8669.385,8669.385
556514,1940724,100007,1.0,9,-836.0,-838.0,22678.785,22678.785
558160,1448742,100097,1.0,7,-158.0,-203.0,10080.72,10080.72
558711,1251047,100016,1.0,15,-597.0,-571.0,14480.46,3.96
558750,1944776,100054,1.0,3,-1155.0,-1160.0,6582.87,6582.87
558775,1430602,100011,1.0,12,-2147.0,-2172.0,14588.55,8974.215
558816,2055750,100070,1.0,2,-1307.0,-1327.0,13879.26,13879.26
559656,2203713,100080,1.0,6,-826.0,-828.0,19668.69,19668.69
559747,2056192,100028,1.0,3,-706.0,-707.0,6996.735,6996.735
561622,1077565,100039,2.0,1,-665.0,-695.0,172486.485,225000.0
561623,1077565,100039,1.0,1,-665.0,-695.0,52513.515,225000.0
562208,2462742,100007,1.0,11,-1436.0,-1436.0,3601.53,3601.53
564537,2137382,100042,0.0,23,-2148.0,-2174.0,4500.0,4500.0
566426,1213820,100021,1.0,6,-80.0,-96.0,7424.865,7424.865
568463,1918780,100083,1.0,4,-1927.0,-1958.0,6046.56,6046.56
568904,2038692,100013,0.0,32,-2236.0,-2236.0,870.3,870.3
570555,2396755,100003,1.0,9,-2070.0,-2071.0,6737.31,6737.31
571697,1084766,100066,1.0,5,-300.0,-309.0,12382.65,12382.65
572363,1193310,100009,1.0,2,-1450.0,-1458.0,17341.605,17341.605
572442,1677977,100078,1.0,15,-832.0,-833.0,19548.81,19548.81
575944,1940724,100007,1.0,7,-896.0,-896.0,22678.785,22678.785
576040,2829726,100028,2.0,3,-1713.0,-1723.0,5897.52,5897.52
576807,1251047,100016,1.0,12,-687.0,-667.0,14480.46,3.96
580112,1387636,100092,1.0,11,-1031.0,-1123.0,2511.225,511.425
581383,1077565,100039,5.0,4,-575.0,-581.0,39812.715,140187.285
581384,1077565,100039,6.0,4,-575.0,-581.0,100374.57,140187.285
581881,2747908,100092,1.0,6,-2043.0,-2049.0,3494.07,3492.675
582733,2754687,100067,1.0,10,-721.0,-722.0,9222.3,9222.3
584134,2833536,100067,0.0,75,-709.0,-722.0,2250.0,2250.0
586701,1856124,100086,0.0,46,-1093.0,-1100.0,5625.0,5625.0
586734,1361907,100073,1.0,14,-367.0,-390.0,19196.73,72.495
591911,2055750,100070,1.0,6,-1187.0,-1201.0,13879.26,13879.26
591912,1677977,100078,1.0,31,-352.0,-351.0,19548.81,19548.81
592553,2137382,100042,0.0,52,-1705.0,-1705.0,4500.0,4500.0
592866,1125423,100042,1.0,10,-2449.0,-2461.0,10469.34,10469.34
593595,1025031,100078,1.0,37,-484.0,-494.0,11508.3,11508.3
593639,1874778,100056,1.0,2,-2106.0,-2138.0,21678.705,45.675
596230,2137382,100042,0.0,24,-2174.0,-2174.0,44235.0,44235.0
597116,1366912,100048,1.0,2,-254.0,-261.0,57466.53,57466.53
597149,1670175,100035,1.0,10,-1127.0,-1127.0,22857.75,22857.75
597150,1670175,100035,1.0,8,-1187.0,-1187.0,22857.75,22857.75
597207,1271192,100025,1.0,2,-1999.0,-2004.0,7159.545,7159.545
597765,1084766,100066,1.0,10,-150.0,-163.0,12382.65,12382.65
598089,1060558,100048,0.0,7,-817.0,-818.0,4610.34,4610.34
598622,1298935,100073,1.0,9,-2427.0,-2493.0,35996.4,14.4
600206,1252218,100026,1.0,2,-1366.0,-1374.0,23608.485,23608.485
601824,2038692,100013,0.0,18,-2457.0,-2457.0,15313.545,15313.545
602030,2628319,100082,0.0,68,-1048.0,-1048.0,69.39,69.39
606260,1361907,100073,1.0,8,-547.0,-548.0,19196.73,19196.73
606275,1035321,100047,1.0,3,-2541.0,-2547.0,4586.895,4586.895
607863,1038818,100002,1.0,9,-325.0,-344.0,9251.775,9251.775
607902,1461079,100014,1.0,5,-693.0,-690.0,11567.475,11037.375
608234,2794143,100011,1.0,27,-379.0,-373.0,31295.25,30219.435
608420,2794143,100011,1.0,20,-589.0,-587.0,31295.25,27602.685
612648,1786951,100090,1.0,5,-803.0,-804.0,7543.8,7543.8
613779,1084766,100066,1.0,12,-90.0,-96.0,12377.7,12377.7
616316,1914954,100028,0.0,24,-950.0,-950.0,190.53,190.53
617459,1595956,100100,0.0,70,-1275.0,-1275.0,40500.0,40500.0
617809,1362017,100069,1.0,4,-566.0,-568.0,13345.695,13345.695
620125,2396755,100003,1.0,5,-2190.0,-2199.0,6737.31,6737.31
620582,1557583,100043,0.0,35,-432.0,-441.0,16484.31,16484.31
620994,2425354,100035,1.0,3,-1097.0,-1096.0,18201.645,18201.645
621257,2628319,100082,0.0,69,-1018.0,-1018.0,69.39,69.39
622774,1322806,100062,2.0,6,-276.0,-295.0,440267.175,440267.175
623685,2833536,100067,0.0,70,-858.0,-858.0,168.345,168.345
625141,1595956,100100,0.0,65,-1400.0,-1400.0,320.13,320.13
625393,1319299,100022,1.0,1,-209.0,-231.0,6765.975,6765.975
625407,2164190,100012,2.0,11,-502.0,-507.0,11057.535,11057.535
625672,2396758,100100,1.0,11,-379.0,-379.0,35157.825,35157.825
626807,2305060,100041,1.0,7,-1297.0,-1279.0,7297.515,6352.605
626810,2526426,100093,1.0,5,-1149.0,-1224.0,8655.12,8655.12
627339,1856124,100086,0.0,2,-2401.0,-2383.0,5625.0,5625.0
627949,1557583,100043,0.0,19,-674.0,-679.0,20529.765,20529.765
628606,1677977,100078,2.0,38,-142.0,-144.0,91124.55,91124.55
629616,1914954,100028,0.0,38,-666.0,-674.0,7431.3,4500.0
631151,2604725,100042,1.0,2,-1184.0,-1185.0,38934.18,38934.18
631588,1028761,100080,1.0,4,-1234.0,-1234.0,6084.495,6084.495
634459,1168900,100051,1.0,3,-465.0,-489.0,6887.16,6887.16
634461,1856124,100086,0.0,18,-1946.0,-1927.0,5625.0,5625.0
634691,1461079,100014,1.0,6,-663.0,-690.0,11567.475,1112.625
636420,1233905,100087,1.0,1,-378.0,-389.0,16632.405,16632.405
637080,1528842,100061,3.0,19,-227.0,-230.0,34431.48,34431.48
637640,2006578,100014,1.0,2,-34.0,-36.0,14045.625,14045.625
638030,1709863,100036,1.0,8,-155.0,-166.0,6551.415,6551.415
638895,1560053,100049,1.0,3,-2335.0,-2344.0,4543.11,4543.11
640485,1384551,100057,1.0,1,-1145.0,-1153.0,6357.24,6357.24
640611,1596605,100075,0.0,9,-186.0,-186.0,23400.0,23400.0
643277,2794143,100011,1.0,14,-769.0,-772.0,31295.25,31295.25
643599,2672015,100090,1.0,1,-1066.0,-1078.0,5859.18,5859.18
645316,1677977,100078,1.0,2,-1222.0,-1226.0,19548.81,19548.81
645633,2803221,100045,1.0,6,-1310.0,-1310.0,9011.61,9011.61
646588,1157409,100097,1.0,8,-2192.0,-2227.0,6744.825,6744.825
648670,1826250,100056,1.0,3,-2530.0,-2530.0,17504.055,17504.055
649079,2628319,100082,0.0,9,-2510.0,-2529.0,6750.0,6750.0
649770,1231722,100083,1.0,20,-198.0,-203.0,11915.1,11915.1
650488,1821761,100067,1.0,3,-2325.0,-2332.0,4252.905,4252.905
651145,2833536,100067,0.0,23,-2084.0,-2084.0,2250.0,2250.0
652339,1955764,100064,1.0,4,-487.0,-502.0,2144.61,2144.61
652341,2500673,100035,1.0,2,-717.0,-723.0,37279.665,37279.665
652372,2327930,100038,1.0,6,-637.0,-648.0,11100.6,11100.6
652930,1168900,100051,1.0,14,-135.0,-135.0,6887.16,6887.16
653320,1413109,100009,1.0,5,-298.0,-304.0,8996.76,8996.76
653380,1595956,100100,0.0,49,-1736.0,-1752.0,4500.0,4500.0
654057,2551852,100066,1.0,10,-348.0,-356.0,10729.44,10729.44
656504,1914954,100028,0.0,37,-690.0,-690.0,40.95,40.95
658122,1562063,100017,1.0,16,-131.0,-144.0,11783.52,11783.52
660374,2164190,100012,2.0,8,-592.0,-645.0,11057.535,11057.535
661792,2137382,100042,0.0,106,-443.0,-443.0,32.85,32.85
661825,1451119,100075,1.0,3,-689.0,-696.0,12630.15,12630.15
666232,2833536,100067,0.0,71,-830.0,-830.0,168.345,168.345
667826,1109767,100067,1.0,9,-2543.0,-2546.0,4262.085,4262.085
667979,1384551,100057,1.0,2,-1115.0,-1123.0,6357.24,6357.24
668299,1643964,100042,1.0,7,-2127.0,-2133.0,13431.6,13431.6
670558,2190416,100006,1.0,6,-131.0,-138.0,29027.52,29027.52
671759,1914954,100028,0.0,45,-576.0,-576.0,5348.7,5348.7
672342,2467922,100069,1.0,11,-873.0,-873.0,17250.795,17250.795
673178,2794143,100011,1.0,16,-709.0,-713.0,31295.25,31295.25
674098,1194857,100061,1.0,9,-439.0,-451.0,44223.12,44223.12
676168,1108226,100073,1.0,1,-2354.0,-2354.0,20143.98,20143.98
680104,2038692,100013,0.0,20,-2418.0,-2448.0,1078.56,1078.56
681160,2078043,100006,2.0,1,-151.0,-174.0,691786.89,691786.89
681445,1683048,100080,1.0,5,-1562.0,-1563.0,8669.385,8669.385
684144,1366912,100048,1.0,10,-14.0,-20.0,57466.53,57466.53
684392,1528842,100061,3.0,21,-167.0,-168.0,34431.48,34431.48
687169,2243464,100050,1.0,13,-99.0,-106.0,6919.605,6919.605
689341,2570592,100073,1.0,11,-576.0,-579.0,55973.295,55973.295
692292,1843384,100011,0.0,49,-859.0,-859.0,563.355,563.355
695216,1361907,100073,1.0,22,-127.0,-127.0,19196.73,19196.73
695989,1856124,100086,0.0,78,-300.0,-300.0,414.54,414.54
696769,1670175,100035,1.0,14,-1007.0,-1000.0,22857.75,21578.985
696866,2628319,100082,0.0,7,-2541.0,-2560.0,6750.0,6750.0
696973,1008517,100066,1.0,3,-738.0,-748.0,7589.925,7589.925
697670,2305060,100041,1.0,11,-1177.0,-1185.0,7297.515,7297.515
699508,2672015,100090,1.0,11,-766.0,-774.0,5859.18,5859.18
699804,1038818,100002,1.0,13,-205.0,-224.0,9251.775,9251.775
700514,2243464,100050,1.0,7,-279.0,-287.0,6919.605,6919.605
701233,1955764,100064,3.0,102,-346.0,-343.0,74.61,74.61
702187,1182112,100049,1.0,9,-146.0,-155.0,7801.155,7801.155
704993,1557583,100043,0.0,23,-613.0,-619.0,19463.31,19463.31
705308,1874778,100056,1.0,19,-1596.0,-1591.0,21678.705,21633.03
707414,2038692,100013,0.0,33,-2205.0,-2205.0,870.3,870.3
708743,2088496,100044,1.0,19,-1789.0,-1789.0,22962.33,22962.33
709053,2425354,100035,1.0,10,-887.0,-886.0,18201.645,18201.645
712462,1108591,100100,1.0,5,-349.0,-350.0,5184.585,5184.585
712644,2425547,100021,1.0,3,-759.0,-762.0,10248.615,10248.615
713414,1210487,100082,1.0,7,-2661.0,-2661.0,8154.675,8154.675
713680,2038692,100013,0.0,19,-2449.0,-2449.0,58500.0,58500.0
713797,2396758,100100,1.0,14,-289.0,-291.0,35157.825,35157.825
714375,1110212,100098,1.0,3,-527.0,-545.0,10629.72,10629.72
715130,2038692,100013,0.0,98,-471.0,-471.0,274.32,274.32
715768,1110212,100098,1.0,12,-257.0,-268.0,10629.72,10629.72
717170,1557583,100043,0.0,18,-706.0,-706.0,160.335,160.335
718481,1430602,100011,1.0,5,-2357.0,-2357.0,14614.335,14614.335
719919,1027737,100015,1.0,8,-2150.0,-2129.0,7666.92,7666.92
721138,2038692,100013,0.0,87,-805.0,-805.0,274.32,274.32
722024,1918780,100083,1.0,3,-1957.0,-1987.0,6046.56,6046.56
722508,2339761,100063,3.0,23,-58.0,-58.0,23922.54,23922.54
723249,2088496,100044,1.0,24,-1639.0,-1640.0,22193.1,22193.1
724763,2340827,100063,1.0,3,-1456.0,-1460.0,12495.24,12495.24
725428,2570592,100073,1.0,2,-846.0,-846.0,55973.295,55973.295
726018,1716930,100042,1.0,6,-1525.0,-1530.0,20150.55,20150.55
727282,1528842,100061,3.0,3,-707.0,-709.0,34431.48,34431.48
727338,2651825,100071,1.0,9,-1301.0,-1312.0,10097.595,10097.595
727369,2257657,100088,1.0,5,-269.0,-274.0,25546.77,25546.77
728476,2525901,100093,1.0,6,-2117.0,-2121.0,8002.575,8002.575
730648,1595956,100100,0.0,17,-2496.0,-2513.0,4500.0,4500.0
730937,2137382,100042,0.0,66,-1490.0,-1490.0,9000.0,9000.0
732186,1430602,100011,1.0,10,-2207.0,-2193.0,14614.335,5614.335
732850,2492683,100043,1.0,2,-1159.0,-1175.0,10363.275,10363.275
732966,1843384,100011,0.0,33,-1290.0,-1290.0,46485.0,46485.0
733658,2835799,100025,1.0,4,-941.0,-965.0,23833.575,23833.575
733752,2314167,100045,1.0,4,-1748.0,-1761.0,8334.405,8334.405
734275,1843384,100011,0.0,18,-1711.0,-1715.0,9000.0,9000.0
734476,2415992,100093,1.0,7,-1823.0,-1828.0,2449.215,2449.215
737064,1814975,100054,1.0,11,-516.0,-518.0,8589.6,8589.6
737560,1595956,100100,0.0,66,-1370.0,-1370.0,320.13,320.13
738107,1786951,100090,1.0,12,-593.0,-597.0,7491.06,7491.06
739445,1448742,100097,1.0,9,-98.0,-135.0,10080.72,10080.72
739669,1251047,100016,1.0,5,-897.0,-910.0,14480.46,14476.5
739847,1643964,100042,1.0,5,-2187.0,-2189.0,13431.6,13431.6
740300,1038818,100002,1.0,14,-175.0,-194.0,9251.775,9251.775
740460,1595956,100100,0.0,34,-2131.0,-2124.0,4500.0,4500.0
740848,2628319,100082,0.0,50,-1687.0,-1518.0,67.5,67.5
741553,1843384,100011,0.0,35,-1286.0,-1286.0,563.355,563.355
742012,1008517,100066,1.0,4,-708.0,-717.0,7589.925,7589.925
743264,2137382,100042,0.0,42,-1844.0,-1858.0,4500.0,4500.0
743982,1955764,100064,1.0,5,-457.0,-460.0,2144.61,2144.61
744868,1856124,100086,0.0,6,-2280.0,-2264.0,5625.0,5625.0
745505,2037234,100033,3.0,102,-682.0,-553.0,271.44,271.44
747349,1717648,100052,2.0,4,-176.0,-192.0,17806.725,17806.725
747727,1843384,100011,0.0,66,-341.0,-341.0,563.355,563.355
749780,2179840,100030,2.0,5,-227.0,-233.0,17846.145,17846.145
749932,1923010,100037,1.0,2,-2551.0,-2565.0,25595.82,25595.82
751195,2551852,100066,1.0,1,-618.0,-619.0,10729.44,10729.44
751209,2038692,100013,0.0,22,-2388.0,-2391.0,7875.0,7875.0
752807,1843384,100011,0.0,71,-190.0,-190.0,563.355,563.355
753066,2492683,100043,2.0,26,-439.0,-441.0,231779.655,231779.655
753693,1025031,100078,1.0,13,-1204.0,-1211.0,11508.3,11508.3
754610,1843384,100011,0.0,3,-2168.0,-2182.0,9000.0,9000.0
757847,1359598,100009,1.0,4,-2848.0,-2841.0,6155.28,6155.28
758681,1074770,100020,1.0,7,-31.0,-35.0,5729.265,5729.265
759810,1856124,100086,0.0,51,-988.0,-988.0,191.43,191.43
763158,2411919,100023,1.0,3,-1759.0,-1770.0,7992.0,7992.0
765115,2063227,100044,1.0,15,-1072.0,-1072.0,29545.2,29545.2
766516,1596605,100075,0.0,14,-144.0,-144.0,27.81,27.81
768197,1485871,100021,2.0,3,-505.0,-522.0,19242.27,19242.27
768987,1030188,100069,1.0,5,-881.0,-903.0,30174.435,30174.435
769735,2833536,100067,0.0,107,-160.0,-176.0,2250.0,2250.0
770183,1077565,100039,7.0,6,-515.0,-521.0,36035.19,36035.19
775730,1856124,100086,0.0,19,-1915.0,-1889.0,5625.0,5625.0
776994,1811514,100027,1.0,3,-381.0,-393.0,21569.22,21569.22
780059,2829726,100028,2.0,21,-1173.0,-1176.0,5897.52,5897.52
781404,2570592,100073,1.0,5,-756.0,-758.0,55973.295,40.59
781694,2833536,100067,0.0,29,-1896.0,-1905.0,2250.0,2250.0
783590,1528842,100061,3.0,18,-257.0,-260.0,34431.48,34431.48
784329,2038692,100013,0.0,86,-836.0,-836.0,274.32,274.32
784402,2396758,100100,1.0,13,-319.0,-319.0,35157.825,35157.825
784819,2038692,100013,0.0,109,-134.0,-134.0,274.32,274.32
787822,1670175,100035,1.0,11,-1097.0,-1096.0,22857.75,22857.75
788837,1008517,100066,1.0,7,-618.0,-619.0,7589.925,7589.925
788939,1251047,100016,1.0,14,-627.0,-609.0,14480.46,3.96
789188,2256622,100054,1.0,7,-265.0,-274.0,8896.23,8896.23
789453,2426800,100047,1.0,9,-1197.0,-1197.0,11117.7,11117.7
789523,2570592,100073,1.0,22,-246.0,-248.0,55973.295,55973.295
790737,1515914,100016,1.0,3,-2279.0,-2279.0,6042.915,6042.915
791228,1914954,100028,0.0,65,-268.0,-268.0,19.89,19.89
791266,2803221,100045,1.0,5,-1340.0,-1369.0,9011.61,804.015
792187,2164190,100012,2.0,10,-532.0,-539.0,11057.535,11057.535
793195,2305060,100041,1.0,9,-1237.0,-1246.0,7297.515,7297.515
793423,2243829,100012,1.0,7,-1461.0,-1462.0,3012.075,3012.075
793975,1060558,100048,0.0,22,-612.0,-612.0,2818.755,2818.755
794429,1074770,100020,1.0,1,-211.0,-213.0,5729.265,5729.265
795344,2408142,100080,1.0,8,-149.0,-150.0,31778.73,31778.73
795900,1025031,100078,1.0,23,-904.0,-909.0,11508.3,11508.3
796051,2227125,100009,1.0,2,-244.0,-256.0,8821.26,8821.26
796209,1874778,100056,1.0,14,-1746.0,-1774.0,21678.705,45.675
797451,2803221,100045,1.0,4,-1370.0,-1369.0,9011.61,9011.61
797514,2333792,100077,1.0,3,-2381.0,-2388.0,15101.28,15089.67
797975,1684441,100077,3.0,5,-145.0,-148.0,95597.415,95597.415
798270,1110212,100098,1.0,10,-317.0,-331.0,10629.72,10629.72
798345,2794143,100011,1.0,5,-1039.0,-1049.0,31295.25,31295.25
798411,1077565,100039,8.0,8,-455.0,-468.0,920794.5,920794.5
798416,1882178,100092,1.0,10,-2085.0,-2086.0,7023.105,7023.105
798563,2339761,100063,1.0,4,-633.0,-632.0,24650.1,301.635
